PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,1,1,1,0,4,4,4,5.8066462999995565,,,,,,,,,,,,,,,5.771567599998889,5.8066462999995565,5.887430799999493,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,1,1,1,0,5,5,5,5.923909199998889,,,,,,,,,,,,,,,5.888655900000231,5.923909199998889,5.970829199999571,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,1,1,1,0,6,6,6,6.006485599998996,,,,,,,,,,,,,,,5.971910799999023,6.006485599998996,6.084983299999294,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,1,1,1,0,7,7,7,6.123011300000144,,,,,,,,,,,,,,,6.086384899999757,6.123011300000144,6.1674468999990495,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,1,1,1,0,8,8,8,6.20628620000025,,,,,,,,,,,,,,,6.168385799999669,6.20628620000025,6.292505899999014,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,1,1,1,0,9,9,9,6.323533200000384,,,,,,,,,,,,,,,6.294390099999873,6.323533200000384,6.369514399999389,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,21,white,0,1,1,1,0,10,10,10,6.406099499999982,,,,,,,,,,,,,,,6.370761799998945,6.406099499999982,6.4869438000005175,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,23,blue,0,1,1,1,0,11,11,11,6.522635600000285,,,,,,,,,,,,,,,6.488031700000647,6.522635600000285,6.569561399999657,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,25,yellow,0,1,1,1,0,12,12,12,6.606035499999052,,,,,,,,,,,,,,,6.570750599999883,6.606035499999052,6.686669599999732,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,27,orange,0,1,1,1,0,13,13,13,6.722476400000232,,,,,,,,,,,,,,,6.6876979999997275,6.722476400000232,6.769086500000412,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,29,brown,0,1,1,1,0,14,14,14,6.805769099999452,,,,,,,,,,,,,,,6.770380300000397,6.805769099999452,6.886760699999286,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,31,purple,0,1,1,1,0,15,15,15,6.922753700000612,,,,,,,,,,,,,,,6.887865999999121,6.922753700000612,6.969117799999367,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,33,green,0,1,1,1,0,16,16,16,7.005821099999594,,,,,,,,,,,,,,,6.970289700000649,7.005821099999594,7.0864535000000615,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,35,red,0,1,1,1,0,17,17,17,7.122127499998896,,,,,,,,,,,,,,,7.087561799999094,7.122127499998896,7.169821499999671,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,37,white,0,1,1,1,0,18,18,18,7.205747099998916,,,,,,,,,,,,,,,7.170890999999756,7.205747099998916,7.2851212000005034,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,39,blue,0,1,1,1,0,19,19,19,7.321913300000233,,,,,,,,,,,,,,,7.2870452999995905,7.321913300000233,7.3703490999996575,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,2,2,2,0,0,0,0,8.454324599999381,,,,,,,,,,,,7.371529500000179,7.437220300000263,8.385659300000043,8.418768600000476,8.454324599999381,8.468941600000107,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,2,2,2,0,1,1,1,8.504345100000137,,,,,,,,,,,,,,,8.47027960000014,8.504345100000137,8.585177799999656,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,2,2,2,0,2,2,2,8.62132229999952,,,,,,,,,,,,,,,8.586481399999684,8.62132229999952,8.668410799999037,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,2,2,2,0,3,3,3,8.704236499999752,,,,,,,,,,,,,,,8.669515600000523,8.704236499999752,8.785325799999555,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,2,2,2,0,4,4,4,8.820775899999717,,,,,,,,,,,,,,,8.786277100000007,8.820775899999717,8.867783600000621,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,2,2,2,0,5,5,5,8.904194200000347,,,,,,,,,,,,,,,8.868902199999866,8.904194200000347,8.984672399999909,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,2,2,2,0,6,6,6,9.020478000000367,,,,,,,,,,,,,,,8.985743999999613,9.020478000000367,9.068133400000079,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,2,2,2,0,7,7,7,9.104122400000051,,,,,,,,,,,,,,,9.069338799999969,9.104122400000051,9.185177100000146,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
