4.4761 	EXP 	CondicionOn: height = 0.10000000000000002
4.4761 	EXP 	CondicionOn: height = 0.10000000000000002
4.4761 	EXP 	CondicionOn: height = 0.10000000000000002
4.4761 	EXP 	CondicionOn: text = 23
4.4761 	EXP 	CondicionOn: autoDraw = True
4.5571 	EXP 	New trial (rep=0, index=12): {'PreguntaOff': None, 'PreguntaOn': 25, 'Colors': 'yellow'}
4.5920 	EXP 	CondicionOn: autoDraw = False
4.5920 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
4.5920 	EXP 	CondicionOn: height = 0.10000000000000002
4.5920 	EXP 	CondicionOn: height = 0.10000000000000002
4.5920 	EXP 	CondicionOn: height = 0.10000000000000002
4.5920 	EXP 	CondicionOn: text = 25
4.5920 	EXP 	CondicionOn: autoDraw = True
4.6398 	EXP 	New trial (rep=0, index=13): {'PreguntaOff': None, 'PreguntaOn': 27, 'Colors': 'orange'}
4.6749 	EXP 	CondicionOn: autoDraw = False
4.6749 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
4.6749 	EXP 	CondicionOn: height = 0.10000000000000002
4.6749 	EXP 	CondicionOn: height = 0.10000000000000002
4.6749 	EXP 	CondicionOn: height = 0.10000000000000002
4.6749 	EXP 	CondicionOn: text = 27
4.6749 	EXP 	CondicionOn: autoDraw = True
4.7569 	EXP 	New trial (rep=0, index=14): {'PreguntaOff': None, 'PreguntaOn': 29, 'Colors': 'brown'}
4.7916 	EXP 	CondicionOn: autoDraw = False
4.7916 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: brown, alpha=1.0>
4.7916 	EXP 	CondicionOn: height = 0.10000000000000002
4.7916 	EXP 	CondicionOn: height = 0.10000000000000002
4.7916 	EXP 	CondicionOn: height = 0.10000000000000002
4.7916 	EXP 	CondicionOn: text = 29
4.7916 	EXP 	CondicionOn: autoDraw = True
4.8407 	EXP 	New trial (rep=0, index=15): {'PreguntaOff': None, 'PreguntaOn': 31, 'Colors': 'purple'}
4.8748 	EXP 	CondicionOn: autoDraw = False
4.8748 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
4.8748 	EXP 	CondicionOn: height = 0.10000000000000002
4.8748 	EXP 	CondicionOn: height = 0.10000000000000002
4.8748 	EXP 	CondicionOn: height = 0.10000000000000002
4.8748 	EXP 	CondicionOn: text = 31
4.8748 	EXP 	CondicionOn: autoDraw = True
4.9582 	EXP 	New trial (rep=0, index=16): {'PreguntaOff': None, 'PreguntaOn': 33, 'Colors': 'green'}
4.9920 	EXP 	CondicionOn: autoDraw = False
4.9920 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.9920 	EXP 	CondicionOn: height = 0.10000000000000002
4.9920 	EXP 	CondicionOn: height = 0.10000000000000002
4.9920 	EXP 	CondicionOn: height = 0.10000000000000002
4.9920 	EXP 	CondicionOn: text = 33
4.9920 	EXP 	CondicionOn: autoDraw = True
5.0420 	EXP 	New trial (rep=0, index=17): {'PreguntaOff': None, 'PreguntaOn': 35, 'Colors': 'red'}
5.0746 	EXP 	CondicionOn: autoDraw = False
5.0746 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.0746 	EXP 	CondicionOn: height = 0.10000000000000002
5.0746 	EXP 	CondicionOn: height = 0.10000000000000002
5.0746 	EXP 	CondicionOn: height = 0.10000000000000002
5.0746 	EXP 	CondicionOn: text = 35
5.0746 	EXP 	CondicionOn: autoDraw = True
5.1288 	EXP 	New trial (rep=0, index=18): {'PreguntaOff': None, 'PreguntaOn': 37, 'Colors': 'white'}
5.1580 	EXP 	CondicionOn: autoDraw = False
5.1580 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: white, alpha=1.0>
5.1580 	EXP 	CondicionOn: height = 0.10000000000000002
5.1580 	EXP 	CondicionOn: height = 0.10000000000000002
5.1580 	EXP 	CondicionOn: height = 0.10000000000000002
5.1580 	EXP 	CondicionOn: text = 37
5.1580 	EXP 	CondicionOn: autoDraw = True
5.2394 	EXP 	New trial (rep=0, index=19): {'PreguntaOff': None, 'PreguntaOn': 39, 'Colors': 'blue'}
5.2745 	EXP 	CondicionOn: autoDraw = False
5.2745 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.2745 	EXP 	CondicionOn: height = 0.10000000000000002
5.2745 	EXP 	CondicionOn: height = 0.10000000000000002
5.2745 	EXP 	CondicionOn: height = 0.10000000000000002
5.2745 	EXP 	CondicionOn: text = 39
5.2745 	EXP 	CondicionOn: autoDraw = True
5.3547 	EXP 	New trial (rep=0, index=1): {'PreguntaOff': '¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?', 'PreguntaOn': 3, 'Colors': 'red'}
5.4061 	EXP 	CondicionOn: autoDraw = False
5.4061 	EXP 	CondicionOff: height = 0.05000000000000001
5.4061 	EXP 	CondicionOff: height = 0.05000000000000001
5.4061 	EXP 	CondicionOff: height = 0.05000000000000001
5.4061 	EXP 	CondicionOff: text = '¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?'
5.4061 	EXP 	CondicionOff: autoDraw = True
6.3781 	DEBUG 	Read excel file with openpyxl: CondicionesExperimento.xlsx
6.3841 	EXP 	Imported CondicionesExperimento.xlsx as conditions, 20 conditions, 3 params
6.3867 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
6.3874 	EXP 	New trial (rep=0, index=0): {'PreguntaOff': '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?', 'PreguntaOn': 1, 'Colors': 'green'}
6.4234 	EXP 	CondicionOff: autoDraw = False
6.4234 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
6.4234 	EXP 	CondicionOn: height = 0.10000000000000002
6.4234 	EXP 	CondicionOn: height = 0.10000000000000002
6.4234 	EXP 	CondicionOn: height = 0.10000000000000002
6.4234 	EXP 	CondicionOn: text = 1
6.4234 	EXP 	CondicionOn: autoDraw = True
6.4388 	EXP 	New trial (rep=0, index=1): {'PreguntaOff': '¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?', 'PreguntaOn': 3, 'Colors': 'red'}
6.4745 	EXP 	CondicionOn: autoDraw = False
6.4745 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.4745 	EXP 	CondicionOn: height = 0.10000000000000002
6.4745 	EXP 	CondicionOn: height = 0.10000000000000002
6.4745 	EXP 	CondicionOn: height = 0.10000000000000002
6.4745 	EXP 	CondicionOn: text = 3
6.4745 	EXP 	CondicionOn: autoDraw = True
6.5522 	EXP 	New trial (rep=0, index=2): {'PreguntaOff': '¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?', 'PreguntaOn': 5, 'Colors': 'white'}
6.5904 	EXP 	CondicionOn: autoDraw = False
6.5904 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: white, alpha=1.0>
6.5904 	EXP 	CondicionOn: height = 0.10000000000000002
6.5904 	EXP 	CondicionOn: height = 0.10000000000000002
6.5904 	EXP 	CondicionOn: height = 0.10000000000000002
6.5904 	EXP 	CondicionOn: text = 5
6.5904 	EXP 	CondicionOn: autoDraw = True
6.6396 	EXP 	New trial (rep=0, index=3): {'PreguntaOff': '¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?', 'PreguntaOn': 7, 'Colors': 'blue'}
6.6730 	EXP 	CondicionOn: autoDraw = False
6.6730 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.6730 	EXP 	CondicionOn: height = 0.10000000000000002
6.6730 	EXP 	CondicionOn: height = 0.10000000000000002
6.6730 	EXP 	CondicionOn: height = 0.10000000000000002
6.6730 	EXP 	CondicionOn: text = 7
6.6730 	EXP 	CondicionOn: autoDraw = True
6.7542 	EXP 	New trial (rep=0, index=4): {'PreguntaOff': ' ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?', 'PreguntaOn': 9, 'Colors': 'yellow'}
6.7897 	EXP 	CondicionOn: autoDraw = False
6.7897 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
6.7897 	EXP 	CondicionOn: height = 0.10000000000000002
6.7897 	EXP 	CondicionOn: height = 0.10000000000000002
6.7897 	EXP 	CondicionOn: height = 0.10000000000000002
6.7897 	EXP 	CondicionOn: text = 9
6.7897 	EXP 	CondicionOn: autoDraw = True
6.8388 	EXP 	New trial (rep=0, index=5): {'PreguntaOff': '¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?', 'PreguntaOn': 11, 'Colors': 'orange'}
6.8733 	EXP 	CondicionOn: autoDraw = False
6.8733 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
6.8733 	EXP 	CondicionOn: height = 0.10000000000000002
6.8733 	EXP 	CondicionOn: height = 0.10000000000000002
6.8733 	EXP 	CondicionOn: height = 0.10000000000000002
6.8733 	EXP 	CondicionOn: text = 11
6.8733 	EXP 	CondicionOn: autoDraw = True
6.9595 	EXP 	New trial (rep=0, index=6): {'PreguntaOff': '¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?', 'PreguntaOn': 13, 'Colors': 'brown'}
6.9900 	EXP 	CondicionOn: autoDraw = False
6.9900 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: brown, alpha=1.0>
6.9900 	EXP 	CondicionOn: height = 0.10000000000000002
6.9900 	EXP 	CondicionOn: height = 0.10000000000000002
6.9900 	EXP 	CondicionOn: height = 0.10000000000000002
6.9900 	EXP 	CondicionOn: text = 13
6.9900 	EXP 	CondicionOn: autoDraw = True
7.0380 	EXP 	New trial (rep=0, index=7): {'PreguntaOff': '¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?', 'PreguntaOn': 15, 'Colors': 'purple'}
7.0733 	EXP 	CondicionOn: autoDraw = False
7.0733 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
7.0733 	EXP 	CondicionOn: height = 0.10000000000000002
7.0733 	EXP 	CondicionOn: height = 0.10000000000000002
7.0733 	EXP 	CondicionOn: height = 0.10000000000000002
7.0733 	EXP 	CondicionOn: text = 15
7.0733 	EXP 	CondicionOn: autoDraw = True
7.1566 	EXP 	New trial (rep=0, index=8): {'PreguntaOff': ' ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?', 'PreguntaOn': 17, 'Colors': 'green'}
7.1893 	EXP 	CondicionOn: autoDraw = False
7.1893 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.1893 	EXP 	CondicionOn: height = 0.10000000000000002
7.1893 	EXP 	CondicionOn: height = 0.10000000000000002
7.1893 	EXP 	CondicionOn: height = 0.10000000000000002
7.1893 	EXP 	CondicionOn: text = 17
7.1893 	EXP 	CondicionOn: autoDraw = True
7.2373 	EXP 	New trial (rep=0, index=9): {'PreguntaOff': '¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?', 'PreguntaOn': 19, 'Colors': 'red'}
7.2728 	EXP 	CondicionOn: autoDraw = False
