PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,FInalizacion.started,FinPrueba.started,FInalizacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,37,white,0,7,7,7,0,18,18,18,26.029293399999005,,,,,,,,,,,,,,,26.00295559999904,26.029293399999005,26.102285799999663,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,7,7,7,0,19,19,19,26.129224399999657,,,,,,,,,,,,,,,26.1026382,26.129224399999657,26.202016100000037,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,8,8,8,0,0,0,0,27.228452800000014,,,,,,,,,,,,26.202336799999102,26.22755809999944,27.20160169999872,27.211927999998807,27.228452800000014,27.301463499999954,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,8,8,8,0,1,1,1,27.328263699999297,,,,,,,,,,,,,,,27.301819299998897,27.328263699999297,27.400994300000093,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,8,8,8,0,2,2,2,27.428212099999655,,,,,,,,,,,,,,,27.40127240000038,27.428212099999655,27.501015099998767,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,8,8,8,0,3,3,3,27.52807810000013,,,,,,,,,,,,,,,27.501329699998678,27.52807810000013,27.60098079999989,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,27.627994399999807,,,,,,,,,,,,,,,27.60128210000039,27.627994399999807,27.70110190000014,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,27.7278495999999,,,,,,,,,,,,,,,27.701398699999118,27.7278495999999,27.80095749999964,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,27.82766939999965,,,,,,,,,,,,,,,27.801233199999842,27.82766939999965,27.901192999999694,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,27.927629899999374,,,,,,,,,,,,,,,27.901503499999308,27.927629899999374,28.000757699999667,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,28.02742919999946,,,,,,,,,,,,,,,28.001032599999235,28.02742919999946,28.10079079999923,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,28.127599800000098,,,,,,,,,,,,,,,28.101065099999687,28.127599800000098,28.20071049999933,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,8,8,8,0,10,10,10,28.227477599999474,,,,,,,,,,,,,,,28.200988900000084,28.227477599999474,28.31703809999999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,8,8,8,0,11,11,11,28.343936699999176,,,,,,,,,,,,,,,28.317365799999607,28.343936699999176,28.416779600000154,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,28.44395710000026,,,,,,,,,,,,,,,28.41707619999943,28.44395710000026,28.50094309999986,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,8,8,8,0,13,13,13,28.527192999999897,,,,,,,,,,,,,,,28.50126139999884,28.527192999999897,28.60086769999907,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,8,8,8,0,14,14,14,28.62733809999918,,,,,,,,,,,,,,,28.601165299998684,28.62733809999918,28.717148499999894,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,8,8,8,0,15,15,15,28.743558799998937,,,,,,,,,,,,,,,28.71742169999925,28.743558799998937,28.816828999999416,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,8,8,8,0,16,16,16,28.843515700000353,,,,,,,,,,,,,,,28.817105000000083,28.843515700000353,28.916560599998775,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,8,8,8,0,17,17,17,28.94350459999987,,,,,,,,,,,,,,,28.916872599998896,28.94350459999987,29.019550799999706,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,8,8,8,0,18,18,18,29.0429709,,,,,,,,,,,,,,,29.020012900000438,29.0429709,29.119266499999867,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,8,8,8,0,19,19,19,29.14294129999871,,,,,,,,,,,,,,,29.119766099998742,29.14294129999871,29.219096999999238,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,9,9,9,0,0,0,0,30.25855000000047,,,,,,,,,,,,29.21967240000049,29.243044799999552,30.218345299999783,30.23569299999872,30.25855000000047,30.314538200000243,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,9,9,9,0,1,1,1,30.3417673999993,,,,,,,,,,,,,,,30.315051499999754,30.3417673999993,30.417668799998864,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,9,9,9,0,2,2,2,30.44177049999962,,,,,,,,,,,,,,,30.418120000000272,30.44177049999962,30.51829539999926,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,9,9,9,0,3,3,3,30.541744199999812,,,,,,,,,,,,,,,30.518818700000338,30.541744199999812,30.617665599998872,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,9,9,9,0,4,4,4,30.6416707999997,,,,,,,,,,,,,,,30.6181177999988,30.6416707999997,30.718118799999502,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,9,9,9,0,5,5,5,30.741408899999442,,,,,,,,,,,,,,,30.718629099999816,30.741408899999442,30.81767140000011,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,9,9,9,0,6,6,6,30.84133060000022,,,,,,,,,,,,,,,30.81809929999872,30.84133060000022,30.917326400000093,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,9,9,9,0,7,7,7,30.941300899999987,,,,,,,,,,,,,,,30.917774499999723,30.941300899999987,31.01754830000027,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,9,9,9,0,8,8,8,31.041493200000332,,,,,,,,,,,,,,,31.017983100000492,31.041493200000332,31.117469599999822,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,0,9,9,9,31.141238299998804,,,,,,,,,,,,,,,31.11790579999979,31.141238299998804,31.21406029999889,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,9,9,9,0,10,10,10,31.2413521999988,,,,,,,,,,,,,,,31.214343599998756,31.2413521999988,31.314906199999314,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,9,9,9,0,11,11,11,31.341640499998903,,,,,,,,,,,,,,,31.315182299998924,31.341640499998903,31.417070600000443,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,9,9,9,0,12,12,12,31.44149060000018,,,,,,,,,,,,,,,31.417604299998857,31.44149060000018,31.51423260000047,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,9,9,9,0,13,13,13,31.541184599998815,,,,,,,,,,,,,,,31.514575100000002,31.541184599998815,31.614227000000028,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,9,9,9,0,14,14,14,31.641548300000068,,,,,,,,,,,,,,,31.614610200000243,31.641548300000068,31.713952199999767,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,9,9,9,0,15,15,15,31.74105249999957,,,,,,,,,,,,,,,31.714278499999637,31.74105249999957,31.815808800000013,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,9,9,9,0,16,16,16,31.841260299999703,,,,,,,,,,,,,,,31.816150499998912,31.841260299999703,31.913665500000207,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,9,9,9,0,17,17,17,31.940844099999595,,,,,,,,,,,,,,,31.91398399999889,31.940844099999595,32.014730200000486,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,9,9,9,0,18,18,18,32.0403409999999,,,,,,,,,,,,,,,32.0150663000004,32.0403409999999,32.11453859999892,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,9,9,9,0,19,19,19,32.14069019999988,,,,,,,,,,,,,,,32.1148792999993,32.14069019999988,32.21434450000015,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,10,10,10,0,0,0,0,33.239700599999196,,,,,,,,,,,,32.21468139999888,32.24065399999927,33.21270949999962,33.224413599999025,33.239700599999196,33.312651299998834,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,10,10,10,0,1,1,1,33.339473899999575,,,,,,,,,,,,,,,33.31295809999938,33.339473899999575,33.412641099999746,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,10,10,10,0,2,2,2,33.439181499999904,,,,,,,,,,,,,,,33.41292690000046,33.439181499999904,33.51284529999975,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,10,10,10,0,3,3,3,33.539316000000326,,,,,,,,,,,,,,,33.513145999999324,33.539316000000326,33.61236780000036,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,10,10,10,0,4,4,4,33.63915420000012,,,,,,,,,,,,,,,33.61271339999985,33.63915420000012,33.71332359999906,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,10,10,10,0,5,5,5,33.73917939999956,,,,,,,,,,,,,,,33.71363709999969,33.73917939999956,33.812744799999564,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,10,10,10,0,6,6,6,33.839108000000124,,,,,,,,,,,,,,,33.81303829999888,33.839108000000124,33.91239779999887,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,10,10,10,0,7,7,7,33.93913839999914,,,,,,,,,,,,,,,33.91269049999937,33.93913839999914,34.012800999998944,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,10,10,10,0,8,8,8,34.03870610000013,,,,,,,,,,,,,,,34.01310889999877,34.03870610000013,34.112329399999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,10,10,10,0,9,9,9,34.139129299999695,,,,,,,,,,,,,,,34.11264309999933,34.139129299999695,34.2118645999999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,10,10,10,0,10,10,10,34.23876989999917,,,,,,,,,,,,,,,34.212172600000486,34.23876989999917,34.311916499998915,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,10,10,10,0,11,11,11,34.338713899998766,,,,,,,,,,,,,,,34.31221410000035,34.338713899998766,34.411840999999185,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,10,10,10,0,12,12,12,34.43828399999984,,,,,,,,,,,,,,,34.412161999998716,34.43828399999984,34.511751000000004,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,10,10,10,0,13,13,13,34.53819509999994,,,,,,,,,,,,,,,34.51202579999881,34.53819509999994,34.611668600000485,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,10,10,10,0,14,14,14,34.638379500000156,,,,,,,,,,,,,,,34.61196489999929,34.638379500000156,34.71161050000046,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,10,10,10,0,15,15,15,34.73829149999983,,,,,,,,,,,,,,,34.71188859999893,34.73829149999983,34.81159429999934,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,10,10,10,0,16,16,16,34.838239599999724,,,,,,,,,,,,,,,34.811890400000266,34.838239599999724,34.91186959999868,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,10,10,10,0,17,17,17,34.938173200000165,,,,,,,,,,,,,,,34.91220570000041,34.938173200000165,35.010874100000365,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,10,10,10,0,18,18,18,35.038274000000456,,,,,,,,,,,,,,,35.01116879999972,35.038274000000456,35.11112800000046,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,10,10,10,0,19,19,19,35.13770509999995,,,,,,,,,,,,,,,35.11150579999958,35.13770509999995,35.21120630000041,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,11,11,11,0,0,0,0,36.23702020000019,,,,,,,,,,,,35.21162980000008,35.2381647000002,36.21011319999889,36.221251299999494,36.23702020000019,36.30998550000004,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,11,11,11,0,1,1,1,36.33701399999882,,,,,,,,,,,,,,,36.3103059999994,36.33701399999882,36.409953599999426,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,11,11,11,0,2,2,2,36.436919800000396,,,,,,,,,,,,,,,36.41026369999963,36.436919800000396,36.51018169999952,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,11,11,11,0,3,3,3,36.53669489999993,,,,,,,,,,,,,,,36.51045949999934,36.53669489999993,36.60992459999943,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,11,11,11,0,4,4,4,36.63664459999927,,,,,,,,,,,,,,,36.610221199998705,36.63664459999927,36.71023779999996,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,11,11,11,0,5,5,5,36.73658549999891,,,,,,,,,,,,,,,36.71061769999869,36.73658549999891,36.81006510000043,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,11,11,11,0,6,6,6,36.8364161999998,,,,,,,,,,,,,,,36.81034290000025,36.8364161999998,36.90963860000011,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,11,11,11,0,7,7,7,36.936585399998876,,,,,,,,,,,,,,,36.90995209999892,36.936585399998876,37.009546899998895,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,11,11,11,0,8,8,8,37.0360725999999,,,,,,,,,,,,,,,37.00988569999936,37.0360725999999,37.10949309999887,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,11,11,11,0,9,9,9,37.13631890000033,,,,,,,,,,,,,,,37.10985289999917,37.13631890000033,37.20967849999943,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,11,11,11,0,10,10,10,37.23626630000035,,,,,,,,,,,,,,,37.20998680000048,37.23626630000035,37.309113100000104,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,11,11,11,0,11,11,11,37.3362419999994,,,,,,,,,,,,,,,37.30941229999917,37.3362419999994,37.40989400000035,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,11,11,11,0,12,12,12,37.43603979999898,,,,,,,,,,,,,,,37.41019889999916,37.43603979999898,37.50645119999899,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,11,11,11,0,13,13,13,37.52259319999939,,,,,,,,,,,,,,,37.506848199998785,37.52259319999939,37.60908279999967,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,11,11,11,0,14,14,14,37.635796700000355,,,,,,,,,,,,,,,37.60935699999936,37.635796700000355,37.70909229999961,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,11,11,11,0,15,15,15,37.73550499999874,,,,,,,,,,,,,,,37.70938819999901,37.73550499999874,37.80875190000006,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,11,11,11,0,16,16,16,37.835412200000064,,,,,,,,,,,,,,,37.809060800000225,37.835412200000064,37.90884609999921,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,11,11,11,0,17,17,17,37.93557499999952,,,,,,,,,,,,,,,37.90915899999891,37.93557499999952,38.00957509999898,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,11,11,11,0,18,18,18,38.03520860000026,,,,,,,,,,,,,,,38.00988890000008,38.03520860000026,38.10885760000019,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,11,11,11,0,19,19,19,38.13565099999869,,,,,,,,,,,,,,,38.10916949999955,38.13565099999869,38.20942449999893,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,12,12,12,0,0,0,0,39.234580899999855,,,,,,,,,,,,38.20982129999902,38.23564040000019,39.20770529999936,39.21748300000036,39.234580899999855,39.307590000000346,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,12,12,12,0,1,1,1,39.3343789999999,,,,,,,,,,,,,,,39.30790619999971,39.3343789999999,39.407887199999095,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,12,12,12,0,2,2,2,39.43464089999907,,,,,,,,,,,,,,,39.4081771000001,39.43464089999907,39.50724479999917,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,12,12,12,0,3,3,3,39.53465479999977,,,,,,,,,,,,,,,39.50758990000031,39.53465479999977,39.60716969999885,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
