PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,FInalizacion.started,FinPrueba.started,FInalizacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,4,4,4,0,3,3,3,15.682260300000053,,,,,,,,,,,,,,,15.652333800000633,15.682260300000053,15.75505239999984,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,4,4,4,0,4,4,4,15.797911300000123,,,,,,,,,,,,,,,15.756325399999696,15.797911300000123,15.83945119999953,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,4,4,4,0,5,5,5,15.864317600000504,,,,,,,,,,,,,,,15.839982400000736,15.864317600000504,15.943365600000106,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,4,4,4,0,6,6,6,15.964570199999798,,,,,,,,,,,,,,,15.944323499999882,15.964570199999798,16.04134470000099,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,4,4,4,0,7,7,7,16.06452569999965,,,,,,,,,,,,,,,16.042478900000788,16.06452569999965,16.140262599999915,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,4,4,4,0,8,8,8,16.164033400000335,,,,,,,,,,,,,,,16.14111469999989,16.164033400000335,16.23749889999999,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,4,4,4,0,9,9,9,16.28316730000006,,,,,,,,,,,,,,,16.238847300000998,16.28316730000006,16.38718289999997,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,4,4,4,0,10,10,10,16.449787700001252,,,,,,,,,,,,,,,16.391189699999813,16.449787700001252,16.470391000000745,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,4,4,4,0,11,11,11,16.497055900001214,,,,,,,,,,,,,,,16.471425300000192,16.497055900001214,16.538705900000423,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,4,4,4,0,12,12,12,16.56657710000036,,,,,,,,,,,,,,,16.53935249999995,16.56657710000036,16.69081929999993,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,4,4,4,0,13,13,13,16.73225000000093,,,,,,,,,,,,,,,16.693620699999883,16.73225000000093,16.774300200000653,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,4,4,4,0,14,14,14,16.816391199999998,,,,,,,,,,,,,,,16.77806899999996,16.816391199999998,16.8421572999996,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,4,4,4,0,15,15,15,16.88207390000025,,,,,,,,,,,,,,,16.844272100001035,16.88207390000025,16.97264720000021,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,4,4,4,0,16,16,16,17.015423799999553,,,,,,,,,,,,,,,16.97432149999986,17.015423799999553,17.05375009999989,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,4,4,4,0,17,17,17,17.102310899999793,,,,,,,,,,,,,,,17.05536639999991,17.102310899999793,17.15211830000044,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,4,4,4,0,18,18,18,17.180069800000638,,,,,,,,,,,,,,,17.154419599999528,17.180069800000638,17.237646499999755,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,4,4,4,0,19,19,19,17.264736700000867,,,,,,,,,,,,,,,17.238197800001217,17.264736700000867,17.354347100001178,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,5,5,5,0,0,0,0,18.4507708000001,,,,,,,,,,,,17.356103500000245,17.41477020000093,18.35378479999963,18.4125425000002,18.4507708000001,18.468035199999576,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,5,5,5,0,1,1,1,18.495641600000454,,,,,,,,,,,,,,,18.46919490000073,18.495641600000454,18.542700300000433,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,5,5,5,0,2,2,2,18.563652300001195,,,,,,,,,,,,,,,18.543333900001016,18.563652300001195,18.675573800001075,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,5,5,5,0,3,3,3,18.733663900000465,,,,,,,,,,,,,,,18.679942900000242,18.733663900000465,18.766529599999558,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,5,5,5,0,4,4,4,18.814027300000816,,,,,,,,,,,,,,,18.767955600000278,18.814027300000816,18.842492600000696,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,5,5,5,0,5,5,5,18.88039320000098,,,,,,,,,,,,,,,18.843856999999844,18.88039320000098,18.938957700000174,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,5,5,5,0,6,6,6,18.996571400000903,,,,,,,,,,,,,,,18.947997999999643,18.996571400000903,19.09677030000057,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,5,5,5,0,7,7,7,19.246535700000095,,,,,,,,,,,,,,,19.11857989999953,,19.202423000000636,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,5,5,5,0,8,8,8,19.246535700000095,,,,,,,,,,,,,,,19.203850100000636,19.246535700000095,19.263676000000487,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,5,5,5,0,9,9,9,19.357523000000583,,,,,,,,,,,,,,,19.266123200000948,19.357523000000583,19.37189960000069,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,5,5,5,0,10,10,10,19.416259300000092,,,,,,,,,,,,,,,19.373226100000466,19.416259300000092,19.453360400000747,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,5,5,5,0,11,11,11,19.48215909999999,,,,,,,,,,,,,,,19.45394049999959,19.48215909999999,19.554049100001066,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,5,5,5,0,12,12,12,19.595588000000134,,,,,,,,,,,,,,,19.556150100001105,19.595588000000134,19.64456500000051,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,5,5,5,0,13,13,13,19.678273700001228,,,,,,,,,,,,,,,19.64656719999948,19.678273700001228,19.72733859999971,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,5,5,5,0,14,14,14,19.762342199999694,,,,,,,,,,,,,,,19.729504900000393,19.762342199999694,19.869087000000945,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,5,5,5,0,15,15,15,19.975478199999998,,,,,,,,,,,,,,,19.870545400000992,19.975478199999998,20.012670800000706,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,5,5,5,0,16,16,16,20.085511700001007,,,,,,,,,,,,,,,20.014818300000115,,20.028188899999805,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,5,5,5,0,17,17,17,20.085511700001007,,,,,,,,,,,,,,,20.02999020000061,20.085511700001007,20.135699899999963,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,5,5,5,0,18,18,18,20.16214089999994,,,,,,,,,,,,,,,20.136303900000712,20.16214089999994,20.242319599999973,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,5,5,5,0,19,19,19,20.27679680000074,,,,,,,,,,,,,,,20.243752700000186,20.27679680000074,20.33046699999977,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,6,6,6,0,0,0,0,21.428672000000006,,,,,,,,,,,,20.332505899999887,20.377063300000373,21.34721720000016,21.396556200001214,21.428672000000006,21.446947100001125,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,6,6,6,0,1,1,1,21.47897550000016,,,,,,,,,,,,,,,21.44815430000017,21.47897550000016,21.531398799999806,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,6,6,6,0,2,2,2,21.57899980000002,,,,,,,,,,,,,,,21.53251369999998,21.57899980000002,21.62701620000007,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,6,6,6,0,3,3,3,21.659311100000195,,,,,,,,,,,,,,,21.628152400000545,21.659311100000195,21.76268909999999,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,6,6,6,0,4,4,4,21.793250400000034,,,,,,,,,,,,,,,21.764051300000574,21.793250400000034,21.834094300000288,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,6,6,6,0,5,5,5,21.858179900000323,,,,,,,,,,,,,,,21.834650599999804,21.858179900000323,21.932034600000406,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,6,6,6,0,6,6,6,21.958156200000303,,,,,,,,,,,,,,,21.932614999999714,21.958156200000303,22.0427049000009,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,6,6,6,0,7,7,7,22.076043000000936,,,,,,,,,,,,,,,22.04390880000028,22.076043000000936,22.141637300001094,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,6,6,6,0,8,8,8,22.176041000000623,,,,,,,,,,,,,,,22.142876500000057,22.176041000000623,22.260376899999756,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,6,6,6,0,9,9,9,22.29279040000074,,,,,,,,,,,,,,,22.26172740000038,22.29279040000074,22.338832000001275,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,6,6,6,0,10,10,10,22.375909200000024,,,,,,,,,,,,,,,22.340490700000373,22.375909200000024,22.42762980000043,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,6,6,6,0,11,11,11,22.459439100000964,,,,,,,,,,,,,,,22.428632799999832,22.459439100000964,22.542263000001185,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,6,6,6,0,12,12,12,22.576696699999957,,,,,,,,,,,,,,,22.54342639999959,22.576696699999957,22.658692700000756,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,6,6,6,0,13,13,13,22.692535600001065,,,,,,,,,,,,,,,22.659971299999597,22.692535600001065,22.740867000000435,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,6,6,6,0,14,14,14,22.775907299999744,,,,,,,,,,,,,,,22.74242779999986,22.775907299999744,22.858142600000065,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,6,6,6,0,15,15,15,22.893060600001263,,,,,,,,,,,,,,,22.859272300000157,22.893060600001263,22.96273939999992,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,6,6,6,0,16,16,16,22.993287299999793,,,,,,,,,,,,,,,22.964070800000627,22.993287299999793,23.059107700000823,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,6,6,6,0,17,17,17,23.093351400000756,,,,,,,,,,,,,,,23.060244800000874,23.093351400000756,23.157803400001285,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,6,6,6,0,18,18,18,23.192388299999948,,,,,,,,,,,,,,,23.158972400000494,23.192388299999948,23.242055900000196,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,6,6,6,0,19,19,19,23.275590200000806,,,,,,,,,,,,,,,23.24322790000042,23.275590200000806,23.3578379999999,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,7,7,7,0,0,0,0,24.42443269999967,,,,,,,,,,,,23.359304400000838,23.4089727999999,24.35963140000058,24.395413800000824,24.42443269999967,24.438675100000182,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,7,7,7,0,1,1,1,24.47439210000084,,,,,,,,,,,,,,,24.440158499999598,24.47439210000084,24.558591799999704,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,7,7,7,0,2,2,2,24.59170710000035,,,,,,,,,,,,,,,24.55971370000043,24.59170710000035,24.656932699999743,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,7,7,7,0,3,3,3,24.691070500000933,,,,,,,,,,,,,,,24.65801079999983,24.691070500000933,24.741542200001277,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,7,7,7,0,4,4,4,24.77444749999995,,,,,,,,,,,,,,,24.742656000000352,24.77444749999995,24.856913900001018,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,7,7,7,0,5,5,5,24.890938900000037,,,,,,,,,,,,,,,24.858063200001197,24.890938900000037,24.941306599999734,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,7,7,7,0,6,6,6,24.974531199999547,,,,,,,,,,,,,,,24.942387099999905,24.974531199999547,25.02730429999974,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,0,7,7,7,25.05749079999987,,,,,,,,,,,,,,,25.02865170000041,25.05749079999987,25.158337599999868,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,7,7,7,0,8,8,8,25.190542800000912,,,,,,,,,,,,,,,25.159431199999744,25.190542800000912,25.24040419999983,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,7,7,7,0,9,9,9,25.27401380000083,,,,,,,,,,,,,,,25.24160909999955,25.27401380000083,25.357419600000867,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,7,7,7,0,10,10,10,25.390477200000532,,,,,,,,,,,,,,,25.358545400000366,25.390477200000532,25.440296599999783,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,7,7,7,0,11,11,11,25.474033399999826,,,,,,,,,,,,,,,25.44132510000054,25.474033399999826,25.55712289999974,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,7,7,7,0,12,12,12,25.607026800000313,,,,,,,,,,,,,,,25.558505299999524,25.607026800000313,25.656487800000832,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,7,7,7,0,13,13,13,25.690582500001256,,,,,,,,,,,,,,,25.657683200000974,25.690582500001256,25.74604300000101,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,7,7,7,0,14,14,14,25.77344129999983,,,,,,,,,,,,,,,25.747286199999508,25.77344129999983,25.860703399999693,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,7,7,7,0,15,15,15,25.890139200000704,,,,,,,,,,,,,,,25.862036000000444,25.890139200000704,25.95960170000035,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,7,7,7,0,16,16,16,25.99104989999978,,,,,,,,,,,,,,,25.961017499999798,25.99104989999978,26.060117700000774,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,7,7,7,0,17,17,17,26.107769800000824,,,,,,,,,,,,,,,26.06203749999986,26.107769800000824,26.13191209999968,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,7,7,7,0,18,18,18,26.17299720000119,,,,,,,,,,,,,,,26.13306940000075,26.17299720000119,26.271112899999935,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,7,7,7,0,19,19,19,26.306082299999616,,,,,,,,,,,,,,,26.272265999999945,26.306082299999616,26.364307499999995,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,8,8,8,0,0,0,0,27.42215010000109,,,,,,,,,,,,26.36654240000098,26.421302900000228,27.35783160000028,27.39690800000062,27.42215010000109,27.43862319999971,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,8,8,8,0,1,1,1,27.47199189999992,,,,,,,,,,,,,,,27.439733200000774,27.47199189999992,27.555327000000034,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,8,8,8,0,2,2,2,27.588752499999828,,,,,,,,,,,,,,,27.556467300000804,27.588752499999828,27.638494300001184,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,8,8,8,0,3,3,3,27.671906800000215,,,,,,,,,,,,,,,27.63991460000034,27.671906800000215,27.752641700000822,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,27.788551600000574,,,,,,,,,,,,,,,27.754019600000902,27.788551600000574,27.838025400000333,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,27.871840800000427,,,,,,,,,,,,,,,27.83919120000064,27.871840800000427,27.95422900000085,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,27.988176500000918,,,,,,,,,,,,,,,27.9554076000004,27.988176500000918,28.039521400000012,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,28.072070300000632,,,,,,,,,,,,,,,28.040919900000517,28.072070300000632,28.144645800000944,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
