PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,On.stopped,CondicionOn.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,33.33847659999992,,,,,,,,,,,,,,,33.31605070000114,33.414009399999486,33.33847659999992,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,33.43831090000094,,,,,,,,,,,,,,,33.41456930000095,33.52805360000093,33.43831090000094,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,33.55488390000028,,,,,,,,,,,,,,,33.52855190000082,33.612361299999975,33.55488390000028,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,33.6382035000006,,,,,,,,,,,,,,,33.6130260000009,33.71657530000084,33.6382035000006,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,33.73802009999963,,,,,,,,,,,,,,,33.71736679999958,33.82757579999998,33.73802009999963,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,33.85466989999986,,,,,,,,,,,,,,,33.82810249999966,33.91513180000038,33.85466989999986,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,8,8,8,0,10,10,10,33.9379229999995,,,,,,,,,,,,,,,33.91628810000111,34.015738399999464,33.9379229999995,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,8,8,8,0,11,11,11,34.03777170000103,,,,,,,,,,,,,,,34.01651280000078,34.114072500000475,34.03777170000103,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,34.13768479999999,,,,,,,,,,,,,,,34.11460889999944,34.211774200000946,34.13768479999999,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,8,8,8,0,13,13,13,34.23766830000022,,,,,,,,,,,,,,,34.212304500000755,34.329124600000796,34.23766830000022,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,8,8,8,0,14,14,14,34.35458280000057,,,,,,,,,,,,,,,34.32993139999962,34.41265449999992,34.35458280000057,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,8,8,8,0,15,15,15,34.43759820000014,,,,,,,,,,,,,,,34.41320970000015,34.52937910000037,34.43759820000014,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,8,8,8,0,16,16,16,34.55419530000108,,,,,,,,,,,,,,,34.52990839999984,34.62822570000026,34.55419530000108,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,8,8,8,0,17,17,17,34.654438699999446,,,,,,,,,,,,,,,34.62879090000024,34.72787939999944,34.654438699999446,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,8,8,8,0,18,18,18,34.75377640000079,,,,,,,,,,,,,,,34.728435799999716,34.81753840000056,34.75377640000079,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,8,8,8,0,19,19,19,34.83749549999993,,,,,,,,,,,,,,,34.81864710000082,34.91160750000017,34.83749549999993,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,9,9,9,0,0,0,0,35.952849200000855,,,,,,,,,,,,34.912361700000474,34.93746790000114,35.9092154000009,35.92700390000027,36.01557200000025,35.952849200000855,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,9,9,9,0,1,1,1,36.03610149999986,,,,,,,,,,,,,,,36.01639360000081,36.12751010000102,36.03610149999986,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,9,9,9,0,2,2,2,36.15287370000078,,,,,,,,,,,,,,,36.12812160000067,36.22696569999971,36.15287370000078,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,9,9,9,0,3,3,3,36.252599700001156,,,,,,,,,,,,,,,36.227775600000314,36.310422200000176,36.252599700001156,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,9,9,9,0,4,4,4,36.33582729999944,,,,,,,,,,,,,,,36.310950299999604,36.42514669999946,36.33582729999944,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,9,9,9,0,5,5,5,36.45262600000024,,,,,,,,,,,,,,,36.425672600000325,36.52563670000018,36.45262600000024,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,9,9,9,0,6,6,6,36.55232910000086,,,,,,,,,,,,,,,36.526176000001215,36.61200950000057,36.55232910000086,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,9,9,9,0,7,7,7,36.63578050000069,,,,,,,,,,,,,,,36.61259160000009,36.70890060000056,36.63578050000069,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,9,9,9,0,8,8,8,36.735478700000385,,,,,,,,,,,,,,,36.70970119999947,36.82657690000087,36.735478700000385,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,0,9,9,9,36.852305100001104,,,,,,,,,,,,,,,36.82723369999985,36.91001789999973,36.852305100001104,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,9,9,9,0,10,10,10,36.93527890000041,,,,,,,,,,,,,,,36.91068500000074,37.01360620000014,36.93527890000041,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,9,9,9,0,11,11,11,37.03523490000043,,,,,,,,,,,,,,,37.014358500000526,37.10790670000097,37.03523490000043,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,9,9,9,0,12,12,12,37.13502569999946,,,,,,,,,,,,,,,37.108559800000876,37.22868109999945,37.13502569999946,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,9,9,9,0,13,13,13,37.252463400000124,,,,,,,,,,,,,,,37.22982690000026,37.336956200000714,37.252463400000124,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,9,9,9,0,14,14,14,37.369073600000775,,,,,,,,,,,,,,,37.33777310000005,37.41249160000007,37.369073600000775,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,9,9,9,0,15,15,15,37.435783200000515,,,,,,,,,,,,,,,37.413916400000744,37.51232590000109,37.435783200000515,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,9,9,9,0,16,16,16,37.53575620000083,,,,,,,,,,,,,,,37.51348610000059,37.61195360000056,37.53575620000083,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,9,9,9,0,17,17,17,37.63551240000015,,,,,,,,,,,,,,,37.61311790000036,37.71194520000063,37.63551240000015,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,9,9,9,0,18,18,18,37.7356376000007,,,,,,,,,,,,,,,37.7132959999999,37.81188839999959,37.7356376000007,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,9,9,9,0,19,19,19,37.835273900000175,,,,,,,,,,,,,,,37.813345700000355,37.911715500000355,37.835273900000175,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,10,10,10,0,0,0,0,38.98445309999988,,,,,,,,,,,,37.913744999999835,37.95202090000021,38.92728449999959,38.9542177000003,39.03352590000031,38.98445309999988,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,10,10,10,0,1,1,1,39.06755169999997,,,,,,,,,,,,,,,39.03460760000053,39.1129949999995,39.06755169999997,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,10,10,10,0,2,2,2,39.13438020000103,,,,,,,,,,,,,,,39.11413200000061,39.21054170000025,39.13438020000103,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,10,10,10,0,3,3,3,39.2341305000009,,,,,,,,,,,,,,,39.212121300000945,39.30948119999994,39.2341305000009,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,10,10,10,0,4,4,4,39.33414769999945,,,,,,,,,,,,,,,39.31018550000044,39.41069310000057,39.33414769999945,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,10,10,10,0,5,5,5,39.4336330999995,,,,,,,,,,,,,,,39.41194060000089,39.51323589999993,39.4336330999995,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,10,10,10,0,6,6,6,39.55056610000065,,,,,,,,,,,,,,,39.51444559999982,39.62822729999971,39.55056610000065,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,10,10,10,0,7,7,7,39.650524399999995,,,,,,,,,,,,,,,39.62937629999942,39.7267623000007,39.650524399999995,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,10,10,10,0,8,8,8,39.75030189999961,,,,,,,,,,,,,,,39.727867600000536,39.826836500000354,39.75030189999961,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,10,10,10,0,9,9,9,39.85026990000006,,,,,,,,,,,,,,,39.828200100000686,39.927623499999754,39.85026990000006,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,10,10,10,0,10,10,10,39.95008280000002,,,,,,,,,,,,,,,39.928390500001115,40.03224659999978,39.95008280000002,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,10,10,10,0,11,11,11,40.0666997999997,,,,,,,,,,,,,,,40.033452900001066,40.10986220000086,40.0666997999997,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,10,10,10,0,12,12,12,40.133380999999645,,,,,,,,,,,,,,,40.1112764999998,40.209431200000836,40.133380999999645,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,10,10,10,0,13,13,13,40.23327690000042,,,,,,,,,,,,,,,40.21040240000002,40.30943970000044,40.23327690000042,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,10,10,10,0,14,14,14,40.33324290000019,,,,,,,,,,,,,,,40.31051810000099,40.40944950000085,40.33324290000019,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,10,10,10,0,15,15,15,40.432722900000954,,,,,,,,,,,,,,,40.41067590000057,40.5094038999996,40.432722900000954,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,10,10,10,0,16,16,16,40.53308360000119,,,,,,,,,,,,,,,40.510841499999515,40.60941300000013,40.53308360000119,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,10,10,10,0,17,17,17,40.632896600000095,,,,,,,,,,,,,,,40.61084710000068,40.709926200001064,40.632896600000095,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,10,10,10,0,18,18,18,40.74949150000066,,,,,,,,,,,,,,,40.7112803,40.82698460000029,40.74949150000066,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,10,10,10,0,19,19,19,40.849293999999645,,,,,,,,,,,,,,,40.82777499999975,40.92550599999959,40.849293999999645,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,11,11,11,0,0,0,0,41.96533099999942,,,,,,,,,,,,40.92679660000067,40.96597800000018,41.91213120000066,41.940243299999565,42.03244319999976,41.96533099999942,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,11,11,11,0,1,1,1,42.06721740000103,,,,,,,,,,,,,,,42.033978200001,42.12495669999953,42.06721740000103,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,11,11,11,0,2,2,2,42.14844799999992,,,,,,,,,,,,,,,42.12622290000036,42.224983000000066,42.14844799999992,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,11,11,11,0,3,3,3,42.248139000001174,,,,,,,,,,,,,,,42.22630560000107,42.323505500000465,42.248139000001174,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,11,11,11,0,4,4,4,42.347798099999636,,,,,,,,,,,,,,,42.32425280000098,42.42571880000105,42.347798099999636,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,11,11,11,0,5,5,5,42.46468020000066,,,,,,,,,,,,,,,42.42687570000089,42.507795699999406,42.46468020000066,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,11,11,11,0,6,6,6,42.53140739999981,,,,,,,,,,,,,,,42.508989899999506,42.60782780000045,42.53140739999981,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,11,11,11,0,7,7,7,42.63094020000062,,,,,,,,,,,,,,,42.60898840000118,42.713311200001044,42.63094020000062,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,11,11,11,0,8,8,8,42.74813060000088,,,,,,,,,,,,,,,42.714429100000416,42.829947100000936,42.74813060000088,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,11,11,11,0,9,9,9,42.86480250000022,,,,,,,,,,,,,,,42.83122270000058,42.91273430000001,42.86480250000022,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,11,11,11,0,10,10,10,42.9478837000006,,,,,,,,,,,,,,,42.914281200000914,43.032686500000636,42.9478837000006,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,11,11,11,0,11,11,11,43.065219600001,,,,,,,,,,,,,,,43.0339770999999,43.11247329999969,43.065219600001,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,11,11,11,0,12,12,12,43.14858020000065,,,,,,,,,,,,,,,43.11375989999942,43.215761600000405,43.14858020000065,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,11,11,11,0,13,13,13,43.247382800000196,,,,,,,,,,,,,,,43.21669240000119,43.328735200000665,43.247382800000196,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,11,11,11,0,14,14,14,43.36431459999949,,,,,,,,,,,,,,,43.330413900001076,43.4121496000007,43.36431459999949,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,11,11,11,0,15,15,15,43.44736960000046,,,,,,,,,,,,,,,43.41330349999953,43.52931010000066,43.44736960000046,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,11,11,11,0,16,16,16,43.564291599999706,,,,,,,,,,,,,,,43.53063199999997,43.61346880000019,43.564291599999706,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,11,11,11,0,17,17,17,43.64717849999943,,,,,,,,,,,,,,,43.61458549999952,43.727220700000544,43.64717849999943,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,11,11,11,0,18,18,18,43.76384929999949,,,,,,,,,,,,,,,43.728667499999574,43.810892100000274,43.76384929999949,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,11,11,11,0,19,19,19,43.847481900000275,,,,,,,,,,,,,,,43.81252660000064,43.92771900000116,43.847481900000275,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,12,12,12,0,0,0,0,44.99608889999945,,,,,,,,,,,,43.92922390000058,43.96408700000029,44.93024359999981,44.96641860000091,45.009191799999826,44.99608889999945,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,12,12,12,0,1,1,1,45.04633769999964,,,,,,,,,,,,,,,45.01048840000112,45.125988300000245,45.04633769999964,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,12,12,12,0,2,2,2,45.16276670000116,,,,,,,,,,,,,,,45.12754820000009,45.20820690000073,45.16276670000116,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,12,12,12,0,3,3,3,45.24585620000107,,,,,,,,,,,,,,,45.209146000001056,45.32750269999997,45.24585620000107,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,12,12,12,0,4,4,4,45.36282179999944,,,,,,,,,,,,,,,45.32891370000107,45.408946300000025,45.36282179999944,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,12,12,12,0,5,5,5,45.445854800000234,,,,,,,,,,,,,,,45.410664400000314,45.52630180000051,45.445854800000234,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,12,12,12,0,6,6,6,45.5622287999995,,,,,,,,,,,,,,,45.527529799999684,45.610125200000766,45.5622287999995,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,12,12,12,0,7,7,7,45.64567089999946,,,,,,,,,,,,,,,45.611498800000845,45.7284808000004,45.64567089999946,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,12,12,12,0,8,8,8,45.76267220000045,,,,,,,,,,,,,,,45.729909800000314,45.809606599999825,45.76267220000045,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,12,12,12,0,9,9,9,45.84571450000112,,,,,,,,,,,,,,,45.8108626000012,45.92634890000045,45.84571450000112,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,12,12,12,0,10,10,10,45.96193289999974,,,,,,,,,,,,,,,45.92831280000064,46.00671570000122,45.96193289999974,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,12,12,12,0,11,11,11,46.045035900000585,,,,,,,,,,,,,,,46.008083000000624,46.124784499999805,46.045035900000585,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
