PreguntaOn,PreguntaOff,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,On.started,CondicionOn.started,On.stopped,Off.started,CondicionOff.started,Off.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,8,8,8,0,2,2,2,32.051246800001536,,,,,,,,,,,,,,,32.01686560000235,32.051246800001536,32.10040480000316,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,8,8,8,0,3,3,3,32.13452900000266,,,,,,,,,,,,,,,32.10175739999977,32.13452900000266,32.21242239999992,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,32.250828600001114,,,,,,,,,,,,,,,32.2133834999986,32.250828600001114,32.29628490000323,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,32.334044399998675,,,,,,,,,,,,,,,32.29780690000189,32.334044399998675,32.41499869999825,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,32.45072230000369,,,,,,,,,,,,,,,32.41666229999828,32.45072230000369,32.49835190000158,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,32.53380630000174,,,,,,,,,,,,,,,32.49933089999831,32.53380630000174,32.61383290000231,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,32.65056460000051,,,,,,,,,,,,,,,32.614894500002265,32.65056460000051,32.69789370000217,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,32.73433300000033,,,,,,,,,,,,,,,32.69910769999842,32.73433300000033,32.81287259999954,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,8,8,8,0,10,10,10,32.85034489999816,,,,,,,,,,,,,,,32.81411420000222,32.85034489999816,32.89449959999911,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,8,8,8,0,11,11,11,32.93393140000262,,,,,,,,,,,,,,,32.89534950000234,32.93393140000262,33.011209500000405,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,33.05009399999835,,,,,,,,,,,,,,,33.01203990000067,33.05009399999835,33.096509900002275,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,8,8,8,0,13,13,13,33.13343359999999,,,,,,,,,,,,,,,33.09758950000105,33.13343359999999,33.212903300001926,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,8,8,8,0,14,14,14,33.24989820000337,,,,,,,,,,,,,,,33.21393369999714,33.24989820000337,33.29506440000114,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,8,8,8,0,15,15,15,33.33330299999943,,,,,,,,,,,,,,,33.29594139999972,33.33330299999943,33.41287000000011,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,8,8,8,0,16,16,16,33.45014580000134,,,,,,,,,,,,,,,33.414177099999506,33.45014580000134,33.495439199999964,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,8,8,8,0,17,17,17,33.53300090000266,,,,,,,,,,,,,,,33.496589599999425,33.53300090000266,33.61206510000193,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,8,8,8,0,18,18,18,33.64991860000009,,,,,,,,,,,,,,,33.613585400002194,33.64991860000009,33.72897979999834,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,8,8,8,0,19,19,19,33.76619370000117,,,,,,,,,,,,,,,33.729930699999386,33.76619370000117,33.81003339999734,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,9,9,9,0,0,0,0,34.86570439999923,,,,,,,,,,,,33.81098419999762,33.84976560000359,34.7972243999975,34.83135729999776,34.86570439999923,34.91446349999751,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,9,9,9,0,1,1,1,34.94870020000235,,,,,,,,,,,,,,,34.91567999999825,34.94870020000235,35.02926870000374,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,9,9,9,0,2,2,2,35.0652642999994,,,,,,,,,,,,,,,35.03137479999714,35.0652642999994,35.12109420000343,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,9,9,9,0,3,3,3,35.16509919999953,,,,,,,,,,,,,,,35.12246779999987,35.16509919999953,35.21330989999842,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,9,9,9,0,4,4,4,35.24837800000387,,,,,,,,,,,,,,,35.214874400000554,35.24837800000387,35.310424199997215,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,9,9,9,0,5,5,5,35.348946400001296,,,,,,,,,,,,,,,35.311951199997566,35.348946400001296,35.420786900001985,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,9,9,9,0,6,6,6,35.46523200000229,,,,,,,,,,,,,,,35.422042400001374,35.46523200000229,35.515574500001094,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,9,9,9,0,7,7,7,35.61505059999763,,,,,,,,,,,,,,,35.51715189999959,35.61505059999763,35.635276000000886,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,9,9,9,0,8,8,8,35.68193070000416,,,,,,,,,,,,,,,35.63639630000398,35.68193070000416,35.70128999999724,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,0,9,9,9,35.74820300000283,,,,,,,,,,,,,,,35.70248960000026,35.74820300000283,35.799360400000296,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,9,9,9,0,10,10,10,35.83152140000311,,,,,,,,,,,,,,,35.80053400000179,35.83152140000311,35.89933680000104,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,9,9,9,0,11,11,11,35.964695200003916,,,,,,,,,,,,,,,35.900376500001585,35.964695200003916,36.01158189999842,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,9,9,9,0,12,12,12,36.04813789999753,,,,,,,,,,,,,,,36.013851600000635,36.04813789999753,36.10167299999739,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,9,9,9,0,13,13,13,36.147889300002134,,,,,,,,,,,,,,,36.102864799999224,36.147889300002134,36.21770770000148,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,9,9,9,0,14,14,14,36.26431170000433,,,,,,,,,,,,,,,36.21889250000095,36.26431170000433,36.31759939999756,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,9,9,9,0,15,15,15,36.34840180000174,,,,,,,,,,,,,,,36.31905890000053,36.34840180000174,36.41465310000058,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,9,9,9,0,16,16,16,36.447647699998925,,,,,,,,,,,,,,,36.41589380000369,36.447647699998925,36.500581899999816,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,9,9,9,0,17,17,17,36.53082230000291,,,,,,,,,,,,,,,36.50172210000164,36.53082230000291,36.63625090000278,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,9,9,9,0,18,18,18,36.68080180000106,,,,,,,,,,,,,,,36.63755530000344,36.68080180000106,36.69998299999861,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,9,9,9,0,19,19,19,36.73075249999965,,,,,,,,,,,,,,,36.701036899998144,36.73075249999965,36.798121300002094,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,10,10,10,0,0,0,0,37.89625420000084,,,,,,,,,,,,36.79940940000233,36.84756280000147,37.83229410000058,37.86557249999896,37.89625420000084,37.91499669999757,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,10,10,10,0,1,1,1,37.94628229999944,,,,,,,,,,,,,,,37.91601760000049,37.94628229999944,38.01565529999789,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,10,10,10,0,2,2,2,38.04597240000294,,,,,,,,,,,,,,,38.017343999999866,38.04597240000294,38.11667250000028,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,10,10,10,0,3,3,3,38.16284760000417,,,,,,,,,,,,,,,38.11820090000401,38.16284760000417,38.220021000001,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,10,10,10,0,4,4,4,38.24488740000379,,,,,,,,,,,,,,,38.22059289999743,38.24488740000379,38.30115410000144,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,10,10,10,0,5,5,5,38.346125299998675,,,,,,,,,,,,,,,38.3024946000005,38.346125299998675,38.43087250000099,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,10,10,10,0,6,6,6,38.4625492999985,,,,,,,,,,,,,,,38.43213619999733,38.4625492999985,38.528659499999776,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,10,10,10,0,7,7,7,38.56246349999856,,,,,,,,,,,,,,,38.530175599997165,38.56246349999856,38.63022269999783,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,10,10,10,0,8,8,8,38.66242570000031,,,,,,,,,,,,,,,38.63145580000128,38.66242570000031,38.73058090000268,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,10,10,10,0,9,9,9,38.76263040000049,,,,,,,,,,,,,,,38.73171739999816,38.76263040000049,38.8309866999989,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,10,10,10,0,10,10,10,38.862310600001365,,,,,,,,,,,,,,,38.8321947000004,38.862310600001365,38.931109999997716,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,10,10,10,0,11,11,11,38.96208689999912,,,,,,,,,,,,,,,38.9323138999971,38.96208689999912,39.01448410000012,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,10,10,10,0,12,12,12,39.045370799998636,,,,,,,,,,,,,,,39.01568099999713,39.045370799998636,39.14044319999812,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,10,10,10,0,13,13,13,39.19709999999759,,,,,,,,,,,,,,,39.1430698999975,39.19709999999759,39.221731500001624,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,10,10,10,0,14,14,14,39.244567100002314,,,,,,,,,,,,,,,39.222431300004246,39.244567100002314,39.344364500000665,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,10,10,10,0,15,15,15,39.42859399999725,,,,,,,,,,,,,,,39.34590010000102,39.42859399999725,39.476173299997754,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,10,10,10,0,16,16,16,39.545625999999174,,,,,,,,,,,,,,,39.478391500000726,,39.50217749999865,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,10,10,10,0,17,17,17,39.545625999999174,,,,,,,,,,,,,,,39.503423800000746,39.545625999999174,39.650971399998525,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,10,10,10,0,18,18,18,39.69829120000213,,,,,,,,,,,,,,,39.6525038999971,39.69829120000213,39.72311489999993,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,10,10,10,0,19,19,19,39.795414100000926,,,,,,,,,,,,,,,39.72534799999994,39.795414100000926,39.81496150000021,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,11,11,11,0,0,0,0,40.910268200001155,,,,,,,,,,,,39.81661300000269,39.87819380000292,40.819174099997326,40.86394219999784,40.910268200001155,40.937997000000905,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,11,11,11,0,1,1,1,40.9773497999995,,,,,,,,,,,,,,,40.939327400003094,40.9773497999995,40.99498429999949,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,11,11,11,0,2,2,2,41.0274952999971,,,,,,,,,,,,,,,40.996420900002704,41.0274952999971,41.11103159999766,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,11,11,11,0,3,3,3,41.506370900002366,,,,,,,,,,,,,,,41.11267080000107,41.506370900002366,41.54928040000232,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,11,11,11,0,4,4,4,41.60646919999999,,,,,,,,,,,,,,,41.550879800000985,,41.55737919999956,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,11,11,11,0,5,5,5,41.60646919999999,,,,,,,,,,,,,,,41.55806660000235,,41.562466700001096,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,11,11,11,0,6,6,6,41.60646919999999,,,,,,,,,,,,,,,41.563201500001014,,41.57123850000062,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,11,11,11,0,7,7,7,41.60646919999999,,,,,,,,,,,,,,,41.572037400001136,41.60646919999999,41.614426000000094,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,11,11,11,0,8,8,8,41.64073549999739,,,,,,,,,,,,,,,41.61492210000142,41.64073549999739,41.743271999999706,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,11,11,11,0,9,9,9,41.81209060000401,,,,,,,,,,,,,,,41.745769799999835,41.81209060000401,41.84873089999746,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,11,11,11,0,10,10,10,41.958422199997585,,,,,,,,,,,,,,,41.86074129999906,,41.91020220000064,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,11,11,11,0,11,11,11,41.958422199997585,,,,,,,,,,,,,,,41.911289299998316,41.958422199997585,42.00487889999931,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,11,11,11,0,12,12,12,42.04218689999834,,,,,,,,,,,,,,,42.00587539999833,42.04218689999834,42.18271839999943,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,11,11,11,0,13,13,13,42.206834399999934,,,,,,,,,,,,,,,42.183677400003944,42.206834399999934,42.221976100001484,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,11,11,11,0,14,14,14,42.24039359999733,,,,,,,,,,,,,,,42.222584299997834,42.24039359999733,42.32349460000114,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,11,11,11,0,15,15,15,42.35901710000326,,,,,,,,,,,,,,,42.32455189999746,42.35901710000326,42.43830039999739,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,11,11,11,0,16,16,16,42.524182300003304,,,,,,,,,,,,,,,42.43969759999891,42.524182300003304,42.54374760000064,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,11,11,11,0,17,17,17,42.590875900001265,,,,,,,,,,,,,,,42.54546390000178,42.590875900001265,42.6147404000003,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,11,11,11,0,18,18,18,42.65762260000338,,,,,,,,,,,,,,,42.6159101000012,42.65762260000338,42.72628390000318,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,11,11,11,0,19,19,19,42.77459739999904,,,,,,,,,,,,,,,42.72761999999784,42.77459739999904,42.79720760000055,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,12,12,12,0,0,0,0,43.88975120000396,,,,,,,,,,,,42.79918480000197,42.90724620000401,43.82278349999979,43.86053260000335,43.88975120000396,43.90405430000101,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,12,12,12,0,1,1,1,43.93964280000364,,,,,,,,,,,,,,,43.90509279999969,43.93964280000364,44.021299500003806,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,12,12,12,0,2,2,2,44.10675949999859,,,,,,,,,,,,,,,44.02246179999929,44.10675949999859,44.136678000002576,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,12,12,12,0,3,3,3,44.17300300000352,,,,,,,,,,,,,,,44.138663099998666,44.17300300000352,44.22589410000364,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,12,12,12,0,4,4,4,44.256853700004285,,,,,,,,,,,,,,,44.22711430000345,44.256853700004285,44.30672549999872,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,12,12,12,0,5,5,5,44.3398182000019,,,,,,,,,,,,,,,44.30801280000014,44.3398182000019,44.441878099998576,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,12,12,12,0,6,6,6,44.47297329999856,,,,,,,,,,,,,,,44.443182299997716,44.47297329999856,44.52508069999749,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,12,12,12,0,7,7,7,44.556411199999275,,,,,,,,,,,,,,,44.52642780000315,44.556411199999275,44.62993180000194,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,12,12,12,0,8,8,8,44.675620699999854,,,,,,,,,,,,,,,44.631632000004174,44.675620699999854,44.696101499997894,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,12,12,12,0,9,9,9,44.80617429999984,,,,,,,,,,,,,,,44.697445400001016,44.80617429999984,44.824276200000895,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
