PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,4,4,4,0,5,5,5,16.67242830000032,,,,,,,,,,,,,,,16.64350689999992,16.67242830000032,16.761634100001174,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,4,4,4,0,6,6,6,16.787549700000454,,,,,,,,,,,,,,,16.762234400001034,16.787549700000454,16.8644776000001,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,4,4,4,0,7,7,7,16.887485300001572,,,,,,,,,,,,,,,16.86527720000049,16.887485300001572,16.946908500000063,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,4,4,4,0,8,8,8,16.970702399999936,,,,,,,,,,,,,,,16.947441500000423,16.970702399999936,17.047779100001208,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,4,4,4,0,9,9,9,17.071359100000336,,,,,,,,,,,,,,,17.048539400000664,17.071359100000336,17.147260300000198,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,21,white,0,4,4,4,0,10,10,10,17.17025950000061,,,,,,,,,,,,,,,17.14789000000019,17.17025950000061,17.263500200000635,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,23,blue,0,4,4,4,0,11,11,11,17.287490000000616,,,,,,,,,,,,,,,17.26417180000135,17.287490000000616,17.34768880000047,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,25,yellow,0,4,4,4,0,12,12,12,17.371043200000713,,,,,,,,,,,,,,,17.34829600000012,17.371043200000713,17.443720300001587,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,27,orange,0,4,4,4,0,13,13,13,17.47041640000134,,,,,,,,,,,,,,,17.444156500001554,17.47041640000134,17.544120100001237,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,29,brown,0,4,4,4,0,14,14,14,17.5703553000003,,,,,,,,,,,,,,,17.544607100000576,17.5703553000003,17.662173300001086,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,31,purple,0,4,4,4,0,15,15,15,17.687716700000237,,,,,,,,,,,,,,,17.662727000000814,17.687716700000237,17.746703000000707,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,33,green,0,4,4,4,0,16,16,16,17.770025700001497,,,,,,,,,,,,,,,17.747493500000928,17.770025700001497,17.860821100000976,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,35,red,0,4,4,4,0,17,17,17,17.886395300000004,,,,,,,,,,,,,,,17.86138470000151,17.886395300000004,17.94593040000109,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,37,white,0,4,4,4,0,18,18,18,17.970389600001,,,,,,,,,,,,,,,17.946616400000494,17.970389600001,18.04734940000162,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,39,blue,0,4,4,4,0,19,19,19,18.070200200001636,,,,,,,,,,,,,,,18.048266200001308,18.070200200001636,18.148159899999882,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,5,5,5,0,0,0,0,19.203095900000335,,,,,,,,,,,,18.14927650000027,18.186869400000433,19.14736500000072,19.173464600000443,19.203095900000335,19.244391500000347,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,5,5,5,0,1,1,1,19.269419300000663,,,,,,,,,,,,,,,19.24519180000061,19.269419300000663,19.344921500000055,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,5,5,5,0,2,2,2,19.36978040000031,,,,,,,,,,,,,,,19.34564540000065,19.36978040000031,19.444750500000737,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,5,5,5,0,3,3,3,19.46937120000075,,,,,,,,,,,,,,,19.445489200001248,19.46937120000075,19.54576470000029,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,5,5,5,0,4,4,4,19.569090300001335,,,,,,,,,,,,,,,19.546549600001526,19.569090300001335,19.64589640000122,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,5,5,5,0,5,5,5,19.66948670000056,,,,,,,,,,,,,,,19.646881000000576,19.66948670000056,19.746083300000464,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,5,5,5,0,6,6,6,19.769102100000964,,,,,,,,,,,,,,,19.747022900000957,19.769102100000964,19.847676700001102,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,5,5,5,0,7,7,7,19.88538990000052,,,,,,,,,,,,,,,19.84855620000053,19.88538990000052,19.95954669999992,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,5,5,5,0,8,8,8,19.98494870000104,,,,,,,,,,,,,,,19.960226300001523,19.98494870000104,20.068016400000488,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,5,5,5,0,9,9,9,20.1024021000012,,,,,,,,,,,,,,,20.069981500000722,20.1024021000012,20.143296199999895,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,21,white,0,5,5,5,0,10,10,10,20.168221100000665,,,,,,,,,,,,,,,20.14377930000046,20.168221100000665,20.25891800000136,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,23,blue,0,5,5,5,0,11,11,11,20.284695000000283,,,,,,,,,,,,,,,20.259445600000618,20.284695000000283,20.361232400000517,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,25,yellow,0,5,5,5,0,12,12,12,20.384828500000367,,,,,,,,,,,,,,,20.362062900001547,20.384828500000367,20.45821100000103,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,27,orange,0,5,5,5,0,13,13,13,20.484460100000433,,,,,,,,,,,,,,,20.458710000000792,20.484460100000433,20.542979600000763,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,29,brown,0,5,5,5,0,14,14,14,20.567975100000695,,,,,,,,,,,,,,,20.543794799999887,20.567975100000695,20.640302700001484,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,31,purple,0,5,5,5,0,15,15,15,20.66743730000053,,,,,,,,,,,,,,,20.640836300000956,20.66743730000053,20.741517500000555,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,33,green,0,5,5,5,0,16,16,16,20.76787030000014,,,,,,,,,,,,,,,20.742175600000337,20.76787030000014,20.861001600000236,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,35,red,0,5,5,5,0,17,17,17,20.883996900000056,,,,,,,,,,,,,,,20.861934700000347,20.883996900000056,20.957251200001338,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,37,white,0,5,5,5,0,18,18,18,20.983485400000063,,,,,,,,,,,,,,,20.957995600001595,20.983485400000063,21.04018520000136,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,39,blue,0,5,5,5,0,19,19,19,21.067539900001066,,,,,,,,,,,,,,,21.04078280000067,21.067539900001066,21.157488300001205,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,6,6,6,0,0,0,0,22.19949220000126,,,,,,,,,,,,21.158305000000837,21.18359370000144,22.157375600001615,22.17826480000076,22.19949220000126,22.257038000001558,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,6,6,6,0,1,1,1,22.28273630000149,,,,,,,,,,,,,,,22.25759780000044,22.28273630000149,22.341085900001417,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,6,6,6,0,2,2,2,22.36627540000154,,,,,,,,,,,,,,,22.34160350000093,22.36627540000154,22.442787500000122,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,6,6,6,0,3,3,3,22.46614210000007,,,,,,,,,,,,,,,22.443476800001008,22.46614210000007,22.540006600000197,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,6,6,6,0,4,4,4,22.56567300000097,,,,,,,,,,,,,,,22.540489200000593,22.56567300000097,22.640784600000188,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,6,6,6,0,5,5,5,22.665545900001234,,,,,,,,,,,,,,,22.64140210000005,22.665545900001234,22.742775700000493,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,6,6,6,0,6,6,6,22.765492200000153,,,,,,,,,,,,,,,22.74342539999998,22.765492200000153,22.859062900000936,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,6,6,6,0,7,7,7,22.882654800001546,,,,,,,,,,,,,,,22.85980710000149,22.882654800001546,22.9542990000009,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,6,6,6,0,8,8,8,22.9822451,,,,,,,,,,,,,,,22.954740500001208,22.9822451,23.039685499999905,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,6,6,6,0,9,9,9,23.065643300000374,,,,,,,,,,,,,,,23.040346300000238,23.065643300000374,23.14122430000134,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,21,white,0,6,6,6,0,10,10,10,23.16510130000097,,,,,,,,,,,,,,,23.141638400000375,23.16510130000097,23.25858260000132,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,23,blue,0,6,6,6,0,11,11,11,23.28171530000145,,,,,,,,,,,,,,,23.259384200000568,23.28171530000145,23.33964890000061,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,25,yellow,0,6,6,6,0,12,12,12,23.365550400001666,,,,,,,,,,,,,,,23.340498900000966,23.365550400001666,23.457699600001433,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,27,orange,0,6,6,6,0,13,13,13,23.481541500001185,,,,,,,,,,,,,,,23.45840230000067,23.481541500001185,23.547254000000976,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,29,brown,0,6,6,6,0,14,14,14,23.564738700000817,,,,,,,,,,,,,,,23.547850900000412,23.564738700000817,23.640499400000408,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,31,purple,0,6,6,6,0,15,15,15,23.664865100001407,,,,,,,,,,,,,,,23.641164300001037,23.664865100001407,23.759891500001686,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,33,green,0,6,6,6,0,16,16,16,23.781543400000373,,,,,,,,,,,,,,,23.7607147000017,23.781543400000373,23.857125200000155,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,35,red,0,6,6,6,0,17,17,17,23.881382400000803,,,,,,,,,,,,,,,23.85789830000067,23.881382400000803,23.93854740000097,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,37,white,0,6,6,6,0,18,18,18,23.964779800000542,,,,,,,,,,,,,,,23.939214800000627,23.964779800000542,24.042619600000762,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,39,blue,0,6,6,6,0,19,19,19,24.06463520000034,,,,,,,,,,,,,,,24.043312499999956,24.06463520000034,24.154274600001372,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,7,7,7,0,0,0,0,25.197268600000825,,,,,,,,,,,,24.155016700000488,24.1815813000012,25.157381100001658,25.17557040000065,25.197268600000825,25.24154920000001,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,7,7,7,0,1,1,1,25.280084900001384,,,,,,,,,,,,,,,25.24236970000129,25.280084900001384,25.354457400000683,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,7,7,7,0,2,2,2,25.38006100000166,,,,,,,,,,,,,,,25.354975400001422,25.38006100000166,25.437286800000948,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,7,7,7,0,3,3,3,25.463085400000637,,,,,,,,,,,,,,,25.437825599999996,25.463085400000637,25.558524200001557,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,7,7,7,0,4,4,4,25.580268400000932,,,,,,,,,,,,,,,25.559379600001193,25.580268400000932,25.65372750000097,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,7,7,7,0,5,5,5,25.6796213000016,,,,,,,,,,,,,,,25.65424930000154,25.6796213000016,25.737572700001692,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,7,7,7,0,6,6,6,25.763862200001313,,,,,,,,,,,,,,,25.738231500001348,25.763862200001313,25.83927170000061,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,0,7,7,7,25.863638400000127,,,,,,,,,,,,,,,25.83999390000099,25.863638400000127,25.93832580000162,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,7,7,7,0,8,8,8,25.963568200000736,,,,,,,,,,,,,,,25.93898900000022,25.963568200000736,26.040089699999953,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,7,7,7,0,9,9,9,26.063593400000173,,,,,,,,,,,,,,,26.04089070000009,26.063593400000173,26.139882299999954,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,21,white,0,7,7,7,0,10,10,10,26.16357590000007,,,,,,,,,,,,,,,26.140724700000646,26.16357590000007,26.240025400000377,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,23,blue,0,7,7,7,0,11,11,11,26.26339950000147,,,,,,,,,,,,,,,26.24081540000043,26.26339950000147,26.340325700000903,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,25,yellow,0,7,7,7,0,12,12,12,26.36349430000155,,,,,,,,,,,,,,,26.341270400000212,26.36349430000155,26.440454100000352,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,27,orange,0,7,7,7,0,13,13,13,26.46337930000118,,,,,,,,,,,,,,,26.441635300001508,26.46337930000118,26.540166200000385,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,29,brown,0,7,7,7,0,14,14,14,26.56304220000129,,,,,,,,,,,,,,,26.54100240000116,26.56304220000129,26.639828900000794,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,31,purple,0,7,7,7,0,15,15,15,26.662885100000494,,,,,,,,,,,,,,,26.6407147000009,26.662885100000494,26.739153200000146,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,33,green,0,7,7,7,0,16,16,16,26.76301990000138,,,,,,,,,,,,,,,26.739912200000617,26.76301990000138,26.838681400000496,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,35,red,0,7,7,7,0,17,17,17,26.862949400001526,,,,,,,,,,,,,,,26.839605400000437,26.862949400001526,26.938431200000196,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,37,white,0,7,7,7,0,18,18,18,26.96284040000137,,,,,,,,,,,,,,,26.939207100000203,26.96284040000137,27.038338000000294,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,39,blue,0,7,7,7,0,19,19,19,27.062524300001314,,,,,,,,,,,,,,,27.039187100001072,27.062524300001314,27.139446600000156,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,8,8,8,0,0,0,0,28.211737300000095,,,,,,,,,,,,27.14066129999992,27.177932700000383,28.15498220000154,28.18120530000124,28.211737300000095,28.25505130000056,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,8,8,8,0,1,1,1,28.278347100000246,,,,,,,,,,,,,,,28.256018300000505,28.278347100000246,28.354851800000688,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,8,8,8,0,2,2,2,28.378448299999945,,,,,,,,,,,,,,,28.355651600000783,28.378448299999945,28.45507760000146,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,8,8,8,0,3,3,3,28.478290100001686,,,,,,,,,,,,,,,28.456000100000892,28.478290100001686,28.554644400001052,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,28.57822500000111,,,,,,,,,,,,,,,28.55552930000158,28.57822500000111,28.65459390000069,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,28.677794600000198,,,,,,,,,,,,,,,28.65548090000084,28.677794600000198,28.754498700000113,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,28.77795420000075,,,,,,,,,,,,,,,28.75535950000085,28.77795420000075,28.853216400000747,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,28.87758759999997,,,,,,,,,,,,,,,28.85402030000114,28.87758759999997,28.953817999999956,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,28.97766320000119,,,,,,,,,,,,,,,28.95452000000114,28.97766320000119,29.054009900000892,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,29.07813420000093,,,,,,,,,,,,,,,29.054984800000966,29.07813420000093,29.153952300001038,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,21,white,0,8,8,8,0,10,10,10,29.177517800000714,,,,,,,,,,,,,,,29.15480320000097,29.177517800000714,29.253785200000493,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,23,blue,0,8,8,8,0,11,11,11,29.277309400000377,,,,,,,,,,,,,,,29.254705100000137,29.277309400000377,29.352819100000488,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,29.377261000001454,,,,,,,,,,,,,,,29.353548500001125,29.377261000001454,29.4537831000016,070615,001,2024-04-28_12h36.45.408,ArchivoPrueba,2024.1.1,None,2024-04-28 12h36.55.819701 -0500,
