PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,CondicionOn.stopped,CondicionOff.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,39,blue,2,9,49,9,0,19,19,19,152.5639970000002,,,,,,,,,,,,,,,152.5508959000008,152.5639970000002,152.65049700000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,2,9,49,9,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,2,10,50,10,0,0,0,0,153.6798946000008,,,,,,,,,,,,152.65086770000016,152.66413900000043,153.64988170000015,153.65850590000082,153.6798946000008,153.74965229999998,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,2,10,50,10,0,1,1,1,153.7629291000003,,,,,,,,,,,,,,,153.7499882000002,153.7629291000003,153.85014560000036,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,2,10,50,10,0,2,2,2,153.8627746000002,,,,,,,,,,,,,,,153.85044560000006,153.8627746000002,153.94941050000034,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,2,10,50,10,0,3,3,3,153.96266780000042,,,,,,,,,,,,,,,153.94969000000037,153.96266780000042,154.0493787000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,2,10,50,10,0,4,4,4,154.06248660000074,,,,,,,,,,,,,,,154.04966910000076,154.06248660000074,154.14948810000078,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,2,10,50,10,0,5,5,5,154.16264200000023,,,,,,,,,,,,,,,154.14981970000008,154.16264200000023,154.24944090000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,2,10,50,10,0,6,6,6,154.26226600000064,,,,,,,,,,,,,,,154.24980090000008,154.26226600000064,154.34911190000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,2,10,50,10,0,7,7,7,154.36229090000052,,,,,,,,,,,,,,,154.34940440000082,154.36229090000052,154.44950360000075,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,2,10,50,10,0,8,8,8,154.46219870000004,,,,,,,,,,,,,,,154.44984840000052,154.46219870000004,154.54874130000007,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,2,10,50,10,0,9,9,9,154.56214530000034,,,,,,,,,,,,,,,154.54901020000034,154.56214530000034,154.64909420000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,2,10,50,10,0,10,10,10,154.66218520000075,,,,,,,,,,,,,,,154.6493683000008,154.66218520000075,154.7489312000007,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,2,10,50,10,0,11,11,11,154.76205580000078,,,,,,,,,,,,,,,154.74921690000065,154.76205580000078,154.84938160000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,2,10,50,10,0,12,12,12,154.86193700000058,,,,,,,,,,,,,,,154.8497350000007,154.86193700000058,154.94933430000037,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,2,10,50,10,0,13,13,13,154.96186730000045,,,,,,,,,,,,,,,154.94966080000086,154.96186730000045,155.0492967,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,2,10,50,10,0,14,14,14,155.06182360000003,,,,,,,,,,,,,,,155.0496617000008,155.06182360000003,155.15085780000027,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,2,10,50,10,0,15,15,15,155.16160730000047,,,,,,,,,,,,,,,155.15115210000022,155.16160730000047,155.24857770000017,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,2,10,50,10,0,16,16,16,155.26164920000065,,,,,,,,,,,,,,,155.2489082000002,155.26164920000065,155.34834430000046,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,2,10,50,10,0,17,17,17,155.36137420000068,,,,,,,,,,,,,,,155.3487606000008,155.36137420000068,155.44813040000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,2,10,50,10,0,18,18,18,155.46144130000084,,,,,,,,,,,,,,,155.4484448000003,155.46144130000084,155.54834980000032,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,2,10,50,10,0,19,19,19,155.56162519999998,,,,,,,,,,,,,,,155.54863860000023,155.56162519999998,155.64818470000046,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,2,10,50,10,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,2,11,51,11,0,0,0,0,156.67710680000073,,,,,,,,,,,,155.6485444,155.6614907000003,156.64745270000003,156.6582223000005,156.67710680000073,156.7467869000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,2,11,51,11,0,1,1,1,156.76020940000035,,,,,,,,,,,,,,,156.74705660000018,156.76020940000035,156.8472913000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,2,11,51,11,0,2,2,2,156.8603346,,,,,,,,,,,,,,,156.84757530000024,156.8603346,156.94668640000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,2,11,51,11,0,3,3,3,156.9601915000003,,,,,,,,,,,,,,,156.94701480000003,156.9601915000003,157.04677450000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,2,11,51,11,0,4,4,4,157.0599925000006,,,,,,,,,,,,,,,157.0470645000005,157.0599925000006,157.14672990000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,2,11,51,11,0,5,5,5,157.15993300000082,,,,,,,,,,,,,,,157.14706490000026,157.15993300000082,157.24666090000028,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,2,11,51,11,0,6,6,6,157.25979000000007,,,,,,,,,,,,,,,157.24698800000078,157.25979000000007,157.3470436000007,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,2,11,51,11,0,7,7,7,157.35969540000042,,,,,,,,,,,,,,,157.34736220000013,157.35969540000042,157.44626140000037,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,2,11,51,11,0,8,8,8,157.45970940000007,,,,,,,,,,,,,,,157.44655110000076,157.45970940000007,157.54635670000062,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,2,11,51,11,0,9,9,9,157.55964610000046,,,,,,,,,,,,,,,157.54664650000086,157.55964610000046,157.6464801000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,2,11,51,11,0,10,10,10,157.65981929999998,,,,,,,,,,,,,,,157.6467414000008,157.65981929999998,157.74625750000087,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,2,11,51,11,0,11,11,11,157.7596482000008,,,,,,,,,,,,,,,157.74655800000073,157.7596482000008,157.84640580000087,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,2,11,51,11,0,12,12,12,157.85934580000048,,,,,,,,,,,,,,,157.84667040000022,157.85934580000048,157.94625310000083,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,2,11,51,11,0,13,13,13,157.95931790000031,,,,,,,,,,,,,,,157.94653840000046,157.95931790000031,158.0457047,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,2,11,51,11,0,14,14,14,158.0592213,,,,,,,,,,,,,,,158.04599550000057,158.0592213,158.1458433000007,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,2,11,51,11,0,15,15,15,158.15916610000022,,,,,,,,,,,,,,,158.14616600000045,158.15916610000022,158.24563060000037,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,2,11,51,11,0,16,16,16,158.2589153000008,,,,,,,,,,,,,,,158.24591650000002,158.2589153000008,158.34578170000077,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,2,11,51,11,0,17,17,17,158.35885920000055,,,,,,,,,,,,,,,158.34612880000077,158.35885920000055,158.44556270000066,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,2,11,51,11,0,18,18,18,158.4589046000001,,,,,,,,,,,,,,,158.44587709999996,158.4589046000001,158.54544270000042,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,2,11,51,11,0,19,19,19,158.5586785000005,,,,,,,,,,,,,,,158.54575290000048,158.5586785000005,158.64567140000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,2,11,51,11,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,2,12,52,12,0,0,0,0,159.6742434000007,,,,,,,,,,,,158.64603530000022,158.65891570000076,159.644499,159.6535231000007,159.6742434000007,159.74440660000073,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,2,12,52,12,0,1,1,1,159.7580035000001,,,,,,,,,,,,,,,159.74472720000085,159.7580035000001,159.8449429000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,2,12,52,12,0,2,2,2,159.8573780000006,,,,,,,,,,,,,,,159.84521949999998,159.8573780000006,159.9444912000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,2,12,52,12,0,3,3,3,159.95746670000062,,,,,,,,,,,,,,,159.94482320000043,159.95746670000062,160.0443948000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,2,12,52,12,0,4,4,4,160.05730920000042,,,,,,,,,,,,,,,160.04470890000084,160.05730920000042,160.14379540000027,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,2,12,52,12,0,5,5,5,160.15735510000013,,,,,,,,,,,,,,,160.14424110000073,160.15735510000013,160.24388520000048,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,2,12,52,12,0,6,6,6,160.25722889999997,,,,,,,,,,,,,,,160.2441645000008,160.25722889999997,160.34388380000019,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,2,12,52,12,0,7,7,7,160.35726330000034,,,,,,,,,,,,,,,160.34418300000016,160.35726330000034,160.44387310000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,2,12,52,12,0,8,8,8,160.45718560000023,,,,,,,,,,,,,,,160.44416880000063,160.45718560000023,160.54373580000083,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,2,12,52,12,0,9,9,9,160.55702050000036,,,,,,,,,,,,,,,160.5440791000001,160.55702050000036,160.6438192000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,2,12,52,12,0,10,10,10,160.65690350000023,,,,,,,,,,,,,,,160.64417220000087,160.65690350000023,160.74416980000024,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,2,12,52,12,0,11,11,11,160.75677280000036,,,,,,,,,,,,,,,160.74447040000086,160.75677280000036,160.84349220000058,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,2,12,52,12,0,12,12,12,160.85655459999998,,,,,,,,,,,,,,,160.84389340000052,160.85655459999998,160.94371870000032,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,2,12,52,12,0,13,13,13,160.95655350000015,,,,,,,,,,,,,,,160.9440179000003,160.95655350000015,161.04334370000015,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,2,12,52,12,0,14,14,14,161.05645560000085,,,,,,,,,,,,,,,161.043721,161.05645560000085,161.14337930000056,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,2,12,52,12,0,15,15,15,161.15662430000066,,,,,,,,,,,,,,,161.1436687000005,161.15662430000066,161.24310960000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,2,12,52,12,0,16,16,16,161.25671020000027,,,,,,,,,,,,,,,161.2434404000005,161.25671020000027,161.34318770000027,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,2,12,52,12,0,17,17,17,161.35639000000083,,,,,,,,,,,,,,,161.34345770000073,161.35639000000083,161.4431880000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,2,12,52,12,0,18,18,18,161.45626790000006,,,,,,,,,,,,,,,161.4434609,161.45626790000006,161.54306630000065,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,2,12,52,12,0,19,19,19,161.5563357000001,,,,,,,,,,,,,,,161.54338860000007,161.5563357000001,161.6431760000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,2,12,52,12,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,2,13,53,13,0,0,0,0,162.67182120000052,,,,,,,,,,,,161.64355380000052,161.6729690000002,162.64242940000076,162.65196200000082,162.67182120000052,162.7424957000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,2,13,53,13,0,1,1,1,162.75501880000047,,,,,,,,,,,,,,,162.74280780000026,162.75501880000047,162.84168080000018,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,2,13,53,13,0,2,2,2,162.85494730000028,,,,,,,,,,,,,,,162.84197400000085,162.85494730000028,162.9417940000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,2,13,53,13,0,3,3,3,162.95500020000054,,,,,,,,,,,,,,,162.9420622000007,162.95500020000054,163.0413464000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,2,13,53,13,0,4,4,4,163.05474279999999,,,,,,,,,,,,,,,163.04162910000014,163.05474279999999,163.14165220000086,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,2,13,53,13,0,5,5,5,163.1547313000001,,,,,,,,,,,,,,,163.1419181000001,163.1547313000001,163.2413505000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,2,13,53,13,0,6,6,6,163.25467540000045,,,,,,,,,,,,,,,163.24165690000063,163.25467540000045,163.3412360000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,2,13,53,13,0,7,7,7,163.3544791000004,,,,,,,,,,,,,,,163.3416042000008,163.3544791000004,163.4412456,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,2,13,53,13,0,8,8,8,163.45448690000012,,,,,,,,,,,,,,,163.44158450000032,163.45448690000012,163.54106200000024,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,2,13,53,13,0,9,9,9,163.55420890000005,,,,,,,,,,,,,,,163.54143060000024,163.55420890000005,163.64138739999999,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,2,13,53,13,0,10,10,10,163.65418510000018,,,,,,,,,,,,,,,163.64168560000053,163.65418510000018,163.74092790000032,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,2,13,53,13,0,11,11,11,163.75420620000023,,,,,,,,,,,,,,,163.74122960000022,163.75420620000023,163.84074340000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,2,13,53,13,0,12,12,12,163.85394950000045,,,,,,,,,,,,,,,163.84103640000012,163.85394950000045,163.94060220000028,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,2,13,53,13,0,13,13,13,163.95406249999996,,,,,,,,,,,,,,,163.94089460000032,163.95406249999996,164.0405552000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,2,13,53,13,0,14,14,14,164.05397670000002,,,,,,,,,,,,,,,164.04084450000028,164.05397670000002,164.14059670000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,2,13,53,13,0,15,15,15,164.15394110000034,,,,,,,,,,,,,,,164.14088320000064,164.15394110000034,164.2405301000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,2,13,53,13,0,16,16,16,164.25374480000028,,,,,,,,,,,,,,,164.24082500000077,164.25374480000028,164.34038560000045,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,2,13,53,13,0,17,17,17,164.35374290000073,,,,,,,,,,,,,,,164.34069530000033,164.35374290000073,164.44034450000072,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,2,13,53,13,0,18,18,18,164.45358280000073,,,,,,,,,,,,,,,164.44071060000078,164.45358280000073,164.54043340000044,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,2,13,53,13,0,19,19,19,164.55353250000007,,,,,,,,,,,,,,,164.54071199999998,164.55353250000007,164.6402304000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,2,13,53,13,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,2,14,54,14,0,0,0,0,165.66903080000066,,,,,,,,,,,,164.64067870000054,164.6532790000001,165.63963610000064,165.64825650000057,165.66903080000066,165.73928530000012,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,2,14,54,14,0,1,1,1,165.75249730000087,,,,,,,,,,,,,,,165.73961270000018,165.75249730000087,165.83906079999997,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,2,14,54,14,0,2,2,2,165.85219920000054,,,,,,,,,,,,,,,165.8394644,165.85219920000054,165.93904290000046,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,2,14,54,14,0,3,3,3,165.9522065000001,,,,,,,,,,,,,,,165.93939820000014,165.9522065000001,166.0388229,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,2,14,54,14,0,4,4,4,166.0521318000001,,,,,,,,,,,,,,,166.03911830000015,166.0521318000001,166.13907689999996,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
